,snapshot_id,stress,Text,stress_level
322,11293937460610680260,1.0,"Not sure how we got here so fast, but we no longer have an infant in our house! Trey turned 1 today!!! He has not been easy, he is completely a boy, inside and out!!he insists on being outside in the dirt or in the water!! He loves cars, the kitty's and nursing.... still.... I am not sure how we blinked and he is already a year old! Happy birthday to my Bubby. We love you!",Low
325,11329586216091316598,1.0,Has it really been 5 years???  You still make me proud every day!!  Love you sweetie!!  ❤️,Low
326,11329586216091316598,1.5714285714285714,Bringing my baby home.  Made it from West Palm Beach to Belleview!!  Sleep a few hours and then another 1000 miles.  Hope to be home by midnight.  Thanks for the hookup Jenifer Sehlke!!  We’re keeping it in the family!!  ❤️,Low
327,11342225229326173759,2.0,"Portland 2018 Part 1: River rafting. AKA the day I found out Bukky and Momo were scared of everything @ Portland, Oregon",Low
328,11342225229326173759,2.0,"Portland 2018 Part 2: somewhere between being glam, outdoorsy, and crossing personal boundaries 🤣. #DiversityLevel #CollegePoster  @ Portland, Oregon",Low
329,11342225229326173759,2.0,#Portland #2018 Part 3: 🌹👩🏻👩🏻👩🏾👩🏾👵🏼. #InternationalRoseTestGarden #QRestaurantandBar @ International Rose Test Garden,Low
330,11342225229326173759,1.6,Did another lil #rainbow #pride look to show my support 🌈👭👬. #HappyPride,Low
331,11342225229326173759,1.6,"I tried an Orange Theory class this morning.. I am now physically, mentally, and emotionally compromised.. #RIP",Low
332,11342225229326173759,1.0,Rooftop season + wide angle lens = 👌. #SummertimeChi,Low
342,11490896097141714538,1.8,#flashbackfriday to last week’s shower for Baby Martin. So thankful for all these ladies (and those not pictured) for a beautiful shower! Baby Martin is already so loved! #33weeks,Low
343,11490896097141714538,1.7142857142857142,So thankful to all the ladies who poured out their love to us and Baby Martin in Gallant! Baby M is already so loved! #latergram #36weekspregnant,Low
344,11490896097141714538,2.0,"Happy due date Baby Martin! We may have to teach you a thing or two about timeliness, but we can’t wait to meet you when you’re ready!",Low
345,11512406787267673519,2.0,"Heart. Full. What an amazing day today was. I'm so happy to have been able to celebrate life, love, friendship, equality, and happiness with so many of my Deloitte family today. An extra special thank you to David for making today spectacular. I know it often feels like a thankless job, so please know you are appreciated. #bestprideyet #transpride #deloittepride",Low
347,11546894241875941356,1.8,Tryst with a bro in the city of brotherly love ...,Low
349,11573572853441409020,1.5714285714285714,A big thanks to all of the bday wishes today. It was a great day and Morgan made it home for spring break. #happyfamily,Low
350,11617357645588456514,2.0,Pics from day one on the AT.  Saw a bear. Didn’t try to get a picture...just kept steppin’.,Low
351,11617357645588456514,2.0,Day two.  Campbell shelter to Tinker Cliffs to Daleville.  I have no idea what a turtle was doing on top of a mountain.,Low
352,11636776039044383977,1.75,"Happy birthday, sweetheart! Two birthdays in a row we've somehow stumbled into Sedona!",Low
353,11696555265462338051,1.2,Hiked through Cedar Breaks without breaking any Cedars or ankles. It was one of the most incredible places I’ve been! The pictures don’t do a justice for the elevation changes.  @ Cedar Breaks National Monument,Low
354,11696555265462338051,1.2857142857142858,"We had quite the outdoor adventure in Door County! @ Door County, Wisconsin",Low
370,11756245948562388162,1.6666666666666667,The Tetons this weekend were spectacular.,Low
371,11756245948562388162,2.0,"After receiving recent beta photos of Mt. Assiniboine. Sam and I made the very difficult decision of cancelling our Canada trip. Luckily, there’s plenty more adventuring to have in Colorado. Assiniboine will have to wait for another time.",Low
372,11756245948562388162,1.5714285714285714,"Gorgeous evening on the flatirons, even the vultures were enjoying the view. Everything is so green!",Low
375,11805697506383606310,1.0,"Tonight a friend texted me and needed help.  He needed a friend to talk to and asked for nothing more than a cane.  We took him that plus dinner, a couple books written by his favorite author, batteries for flashlights and some sweets.  . As my family walked away from his home, a tarp covering his sleeping bag, my heart was breaking and full all at the same time.  Sometimes I think that I’m the one helping him, but then realize he helps me more.  #cuprunnethover #freehotsoup #foodforthesoul",Low
376,11805697506383606310,1.0,"I am very much indebted to my office mate, Peter Vaughn, for saving me from the ferocious fowl today.  The wild beast, referred to as a sparrow, flew in the open car window  and landed in my lap after hitting the opposite window.  Glad I had witnesses.  #scarredforlife #teambuilding #alfredhitchcock",Low
377,11805697506383606310,1.0,Joined the gym today....trying to do some good for me on my day off! Woot!,Low
378,11805697506383606310,1.0,Hadn’t been in Salina for 60 seconds and saw this....#onlyinsalina,Low
379,11805697506383606310,1.5,"***update***Both boys have found a home! Thanks everyone!.. I have two beautiful little pocket sized dogs that I need to find homes for. They are sweet lap dogs, as loyal as they come. . Squirrel is a 2.8 lb 7 year old miniature poodle, brown in color.  Snickers is a black Yorkie-poo and weighs just a bit more than Squirrel, at about 5 lbs.  Neither shed but do need a little regular grooming.. We are looking for a loving home for the pair and will gladly give the right owner  “accessories” to make the transition easier.  I would like to see them placed together since they have been together for seven years.",Low
383,12103546711473532685,1.5,"Completed the first tango classes in life. Many thanks to Agustin Rojas and Sol Gabis Gomez, who have made it such a fun experience for us. 💃🕺❤️",Low
384,12103546711473532685,1.5714285714285714,"It’s been a couple of weeks since Sho Cho became a member of the family. Here Kitty Kitty Rescue has done an amazing job in socializing her. She starts to treat Mush like her sis and plays so gently around. With a lot of extra kisses and hugs and cuteness, everyday is a delight for us.",Low
385,12103546711473532685,1.8333333333333333,"Thanks Binbin Xiao for planning and driving! Had a fun time visiting this erupting island. Volcano, guess I’ll meet you next time. 🌋",Low
387,12115852993242340806,2.0,Goodbye Florida.,Low
388,12115852993242340806,2.0,"Eden Ski Lake. Hook up with Arthur for personal coaching. Despite training all winter. Running, swimming, Pilates.... it still doesnât replace that first yank out of the water",Low
389,12115852993242340806,1.4285714285714286,"Slowly and methodically getting the old R90s motor back together. Last night, piston ring grinding to get the end gaps in perfect spec. Never trust the end gaps without measuring. Top compression rings measured .010” when they call for .015”. It took a while, but this little tool worked perfectly.",Low
390,12115852993242340806,1.4285714285714286,"I knew one day I’d get to 100k. It took a little over 13 years. Trips to the Blue Ridge Parkway, Florida, Nevada and Utah with zero issues. Always got me there and back in one piece. Great bike.",Low
391,12115852993242340806,1.0,Nice ride to Stockbridge for the spring bike festival,Low
392,12115852993242340806,1.0,1st boat ride with the new pooch.,Low
395,12144059624259305924,2.0,Day 1 of STRONG bootcamp was a super FUN challenge and met so many amazing ladies!! Really looking forward to tomorrow 💪👊❤ #strongcamp,Low
396,12144059624259305924,2.0,"Family and friends, thank you to Shan I've found a new spectacular chiropractor!! I went in for initial lower back pain shooting down one leg but filling out paperwork and questions there were a couple other areas bugging me. He worked on everything and gave me stretches to do at home :) Indeed by far the BEST!!!!!! I have to quit lifting for a couple weeks, and no rower/stairclimber either :(",Low
397,12144059624259305924,1.5714285714285714,Having a great time catching up with old friends 😊,Low
398,12144059624259305924,2.0,"18 hrs yesterday.... thought it was fixed around 1am, score! Good job teams. JUST KIDDING, lets have a server party day 2!! At least everyone on these calls are fun to work with 🤓😃",Low
399,12144059624259305924,2.0,"Thank you. It was done to see what exactly is causing my back pain, that's been longer than a month.",Low
401,12144059624259305924,2.0,"Good happy Monday morning! My goal this week is to chant 1 hour before work. I've got a lot to work through as do those close to me. We'll get through it with the best outcome,  positive of it! 💕",Low
402,12144059624259305924,2.0,"Fun work gathering, Andy was the murder mystery suspect!!! I knew it... 🧐",Low
407,12217909978484959968,1.8571428571428572,"Hey, guys. It’s Ken Tarmac. I just landed.",Low
408,12217909978484959968,1.8571428571428572,"For my recent business trip I flew Delta. I'm going give them 4 stars. They have on-demand in-flight movies and I got to watch Black Panther, Star Wars: The Last Jedi, and Thor: Ragnarok.",Low
409,12217909978484959968,1.8571428571428572,Off to the Okta Oktane conference!,Low
410,12217909978484959968,1.8571428571428572,Michele Decker presenting on the Okta panel. #oktane18 https://t.co/eEjTRGPy9T,Low
411,12217909978484959968,1.8571428571428572,At Oktane18 with President Barack Obama!,Low
412,12234026427044566165,2.0,Representing Garmin at the Project Lead The Way Innovator Awards,Low
413,12244993936769868566,1.6666666666666667,Great weekend with Mike Hill Brandon Murray and Thomas Jonathan out in Cleveland. Till next time gents!,Low
415,12253831341775990699,1.5714285714285714,When you wake up and is like I don’t like these people. Why would I spend my time after work with people who make me miserable? Plus we are a fitness company but they serve us pizza and junk food at work events🤔,Low
417,12317803403016079907,1.8333333333333333,Today we celebrate this little boys first birthday. This first year has been a pure joy watching him grow and spending time to play with him. Nothing beats being a grandparent!  Happy Birthday CJ!,Low
419,12445549053893962845,1.0,We enjoyed  our trip to Hilton Head and loved spending time with the boys.  Time is going so fast!,Low
420,12445549053893962845,1.0,Enjoying our visit to Hilton Head including a stop at Harbourtown.    We went back to a spot where the boys stood 7 years ago.  Had to get a “then and now photo!,Low
421,12445549053893962845,1.0,Mom and Dad arrived today and we enjoyed an afternoon on a dolphin cruise along with dinner by the waterfront.,Low
422,12456932956587101329,1.6,Hiking through 6 million acres of Denali wilderness. Whale watching on a cruise through the Alaskan gulf. Rafting down the Kenai river. Not a bad work trip. @ Alaska,Low
424,12488612021416888454,4.0,First stop: Ireland,High
425,12488612021416888454,4.0,"Certainly enjoyed working alongside my ND colleagues at the Dublin Global Gateway! . Next up, London. 👑",High
431,12502660685247488411,1.2,"I have been working on projects in my garage this winter and been unable to park our cars in the garage.  Yesterday I finished clearing the garage and reclaiming it for car parking.  And it snows the day after, I am pretty excited for not having to scrape or brush off our cars!  And shoveling got simpler too :)  Drive safe today all.",Low
432,12525583187851454916,1.8571428571428572,"Katie has been released to be adopted, and she is now officially a part of the family :D",Low
435,12588858511398213579,2.0,"The newest cousin, Luna! ❤️❤️❤️",Low
437,12588858511398213579,2.0,We had a fun evening with Sebastian at the pool.,Low
438,12588858511398213579,2.0,Happy Father's Day to this Daddy! The girls adore you.,Low
441,12621832000186030302,2.0,This Daddy’s heart is heavy today! We have decided as a family that this year the girls would attend public school. Lizzie (1st grade) and Brianna (6th grade) started late last week and Natilee (7th grade) started today. This is a new adventure we are embarking on this year! Prayers would be appreciated for the transition.,Low
443,12676581714475000627,2.0,Off to Dublin!! #fernweh #wanderlust #selfdiscovery #dublin,Low
444,12676581714475000627,2.0,"My day started off so so happy! My wonderful colleagues (#yolocrew)!, had some wonderful surprises left for me at my desk. Although my b-day isn’t until the 30th, they wanted to celebrate early since I’ll be in London! Thank you, dearies!  @ University of Notre Dame",Low
445,12676581714475000627,2.0,Definitely couldn’t sleep. It might’ve been the excitement...or the turbulence on that plane. But...I MADE IT TO DUBLIN!!! Time to see the beauty and magic of this beautiful country.,Low
446,12676581714475000627,2.0,We had a chance to see the beautiful and talented Chloë Agnew at ND!! She. Was. Incredible!! #yolo #yolocrew #postyogasweatlife,Low
447,12676581714475000627,2.0,Climbed a mountain today with Kim. That was pretty freaking awesome!,Low
448,12677361572409209396,4.0,Im already feeling better.,High
449,12677361572409209396,4.0,"Im home, feeling better",High
450,12677361572409209396,4.0,"In the ER. My sugars don't even register on my meter. On saline drip, waiting on tests to come back. Hope they dont admit me.",High
451,12677361572409209396,4.0,"Slept for almost 5 hours when I got home today. Woke up, feel a bit groggy still, and have a headache, but no where near how bad I have been feeling the last few days....My mom and Jeff have permission to be mean and firm to me about my soda consumption. I can't keep doing this, especially since I am having trouble getting my meds....",High
452,12677361572409209396,4.0,Im being admitted....Sigh,High
453,12677361572409209396,4.0,"Susan, its my diabetes . I can't afford my insulin so my sugar got super high and I got super sick.",High
454,12677361572409209396,4.0,"Off in ten. A drink with my soon to be sister in law, then home. 39 feels so old.",High
455,12677361572409209396,4.0,Thank you everyone for the bday wishes. And thank you Shena Kelly and Eric W McClanahan for the dinner and drink last night. Love you guys.,High
456,12677361572409209396,4.0,Moved to my room and am settled in. Sent Jeff home. Now I am lonely.,High
457,12677361572409209396,4.0,Going home soon,High
458,12677361572409209396,4.0,"Jeff got me a cute little pouch with sunflowers on it to hold my testing kit and meds...taking tomorrow off so I can get into to see my doc to get lectured one more time....hopefully get the meds situation sorted out. Its quite possible i met my deductible being in hospital overnight. If thats the case, hopefully this wont be an issue any longer...",High
459,12677361572409209396,4.0,I hope so. They said if they do an iv drip ill be admitted.,High
470,12677361572409209396,2.0,"Since not drinking soda, my appetite has gone up. Ugh. I hate it. I liked not being very hungry!",Low
471,12677361572409209396,2.0,Had another low blood sugar episode today. Luckily I have glucose tabs in my purse. Ate one and took an early lunch and went to my mommy's...felt better when I came back to work.....,Low
472,12677361572409209396,2.0,"Hurt my knee goofing off with Jeffery, right after Jeff left for work...an I need something in the basement. GRRRRR",Low
473,12677361572409209396,2.0,"Guess I will go to bed. Monday, I dread thee.",Low
474,12677361572409209396,2.0,I haven't yet. Still trying to get my sugars evened out before I go on something like that....,Low
478,12677361572409209396,1.0,"Looking forward to our families first cook out for the year, and spending time with my mommy and grandma for Mother's Day. This is my first Mother's Day....I know I didn't give birth to Jeffery and KK, and they have their mommy, but I love those two kids so much and am proud to be their Step Mommy and so lucky to have them in my life.",Low
479,12677361572409209396,1.0,"Jeffrey and I got to talk to Makayla for a bit. Unfortuantely, Jeff had to go to work before she could call us back. But thats ok. He is going to get her for the summer in two weeks. I cant wait to see her.",Low
480,12677361572409209396,1.5,"Jeff got KK's curtains up in her room. Most of her new clothes are hung up. Just gotta get some more hangers and I can hang up the rest and its ready for her when she comes up in two weeks. I cannot wait. Her room looks so good with the curtains up. Now we still need curtains for Jeffrey's room and ours, but since KKs room is at the front of the house, that one was a priority. Damn, curtains are expensive!.",Low
481,12677361572409209396,1.5,"Pool is almost full. Its smaller than I pictured it. I guess I don't do well with measurements in my head, BUT its perfect for the kids, and for me to float in it on a hot afternoon so there's that......We still plan on going to Lake Michigan a few times this summer so we can get real swimming in there lol.",Low
482,12677361572409209396,1.5,"My cousin from Illinois, Michelle Johnson, is in the hospital, on a ventilator. She had to have surgery and had a heart attack on the table. Please keep her and her family in your thoughts.",Low
483,12677361572409209396,1.5,Jeffreys suit for wedding.,Low
484,12677361572409209396,1.5,"Scored a few good deals at the yard sales.....still looking for a couple things for the kids, but nothing that is a necessity. They have plenty of clothes now, and plenty of things to do this summer, so I am happy. Can't wait till next weekend to see Makayla.....I miss her tons.",Low
485,12677361572409209396,1.5,Putting up the pool,Low
486,12677361572409209396,1.0,My back is killing me. Wish I had some muscle relaxers.....I got an appt with a chiropractor next Monday.....,Low
487,12677361572409209396,1.0,I keep having back spasms. They SUCK!,Low
488,12677361572409209396,1.0,I am totally gonna figure out how to do these for the wedding reception!,Low
489,12677361572409209396,1.0,"Jeff is in Missouri, and about an hour from his moms house. I can't for him to get back home with KK. I've missed her so much...I've always loved kids, but I can't believe how quickly I fell in love with these two kids. I read a quote the other day that sums it up...Being a Step Mom means they grew inside my heart, not my tummy.",Low
490,12677361572409209396,1.0,My sweetie is on his way back to South Bend with the kids!!!! They won't be back till super early Sunday I think....,Low
491,12677361572409209396,4.0,"Today was Jeffrey's last day of 4th grade!!! Next year he will be going to McKinley, which is closer to home and much easier for us....and they don't have a dress code, so gotta stock up on jeans and nice shirts for him to wear.....garage sales, here I come!",High
492,12677361572409209396,4.0,"Jeffreys first and last day of 4th grade....Success Academy of South Bend, Ms. Huber's class.",High
493,12677361572409209396,4.0,I'm not ready to go back to work tomorrow. My back is still killing me and I wanna spend time with KK darnit.,High
494,12677361572409209396,4.0,These back spasms are the WORST! They come out of nowhere and hurt like a bitch. ugh.,High
495,12677361572409209396,4.0,"Well broke down and went to Med Point for my back. Its just a muscle strain. Muscle relaxers and rest is what the dr ordered. He actually offered to take me off work for a few days. Um nope, can't do that. I hate that I had to miss part of today. I told Jeff, this SUCKS! its like one thing after another with me and I am so sick of either not feeling good or being in pain. I get my diabetes under control, and then my back goes out on me. At least it wasn't all at one time I guess.....blah!!!",High
496,12677361572409209396,4.0,Ugh. Muscle relaxer wearing off. Took another one. I was enjoying not being in pain! Bed soon....the rain and pills are making me sleepy lol....,High
497,12677361572409209396,4.0,"Love my new neighborhood, now that I am meeting people, but boy do I miss Wanda and Jasmine, and all the others from Marks Street.",High
498,12677361572409209396,4.0,"Took the kids to see my mom and dad, and my grandma today. Everyone was so excited to see each other....I love that my family loves and accepts the kids as much as I do. KK now has all my barbies lol. Got the rest of them out of storage for her today. I am missing one box of barbie clothes my grandma made though. I like seeing the barbies played with again.",High
499,12677361572409209396,4.0,"I'm sad. Witch Wood in Elkhart, where I have a lot of my product, is closing down.",High
500,12677361572409209396,4.0,Kks guinea pigs. Adopted from Heartland Small Animal Rescue. Einstein and Curious George.,High
501,12677361572409209396,1.5,"I'm broke guys! This wedding and Jeffreys birthday party is killing me. Anyone wanna buy dream catchers, decals, time out chairs, chalkboard tables or a used MK purse?? I take credit and paypal!!!",Low
502,12677361572409209396,1.5,I dated this guy a few years ago. Ended up being a jackass and we ended things fairly quickly....I just found out he died of a brain hemmorage in April.....,Low
503,12677361572409209396,1.5,Mom said I sent the wedding invitations out too early and everyone will forget about it. Should I send out a cute postcard reminder at beginning of July??,Low
504,12677361572409209396,1.5,One whole year since we lost her. I love and miss you so much Aunt Nan.,Low
505,12677361572409209396,2.0,"My stress levels are slowly dropping. I want to thank everyone thats so willing to help out with the reception and stuff. My sis Brandi Brockwell for doing the decorating. My sis Amanda Mae McClanahan for doing the bridal shower and photography, my future in laws Sheryl Johnson, Nesa Leatherwood for offering to help with the reception, my wonderful Aunt Terrie Prater and dear friend Erin Bumgardner for offering to help as well, and Manseil Washburn for doing the dj'ing.  Its hard for me to ask for help, and I am so grateful to all of you for being so willing to help me and my mommy out. Shes not happy that shes gonna be laid up for the wedding, but I know she feels better knowing that everyone is so willing to help. I know I do. Maybe I can get some sleep tonight knowing that everything will work out! LOL.",Low
506,12677361572409209396,2.0,"So, I am going to need some help the day of the wedding. My mom has to have another knee surgery so she won't be able to get around. I am gonna need someone to go the reception area after the wedding to start setting stuff up. I am thinking we can drop most of the stuff off before the weddign and get most of the decorating done, but the food cant go out early...and I need someone to run to martins to pick up the chicken as well. Its not going to be a complicated set up. I am not getting anything fancy, but I just need someone reliable to help me so its one less stress on me. I am starting to get seriously stressed out. Not wedding jitters, just normal stress before such a big event. Can anyone help me out with this??",Low
507,12677361572409209396,2.0,"There was a mistake on my check, that would have benfitted me. But my momma didn't raise no thief or cheat so I told work. Figure out tomorrow what I gotta give back. Wish I could keep it, but oh well!",Low
508,12677361572409209396,2.0,"Right. I let them know, but the lady that can fix it is off today. She saw my email and let me know she would fix it. I haven't touched that money. Just my regular paycheck amount....",Low
509,12677361572409209396,2.0,Are you coming to the wedding?,Low
510,12677361572409209396,1.6666666666666667,"Home from my bridal shower. It was WONDERFUL! It was a beautiful day and I spent it with the beautiful people in my life. Mandii and Annette took the pics, so I am sure they will be uploaded soon. I was too busy to really take any. Thank you to everyone that came out and celebrated my day with me. I wish my future mother and sister in law could have attended, but Missouri is a long way away lol.  A wee bit more than a month and I will be Mrs. Johnson!",Low
511,12677361572409209396,1.6666666666666667,"Back starting hurting again. It was all better, I thought, so I started doing stuff again and I think I overdid it.",Low
512,12677361572409209396,1.6666666666666667,"When I get married next month, my last name will be Johnson. That is my maternal grandmothers maiden name......kinda cool! I was going to hyphenate it, but McClanahan-Johnson is just toooooo long lol.",Low
513,12677361572409209396,1.6666666666666667,Anthem and St Joe hospital could not come to an agreement so now I have to find a new freaking doctor. I am so pissed! I LIKE my doctor!!,Low
514,12677361572409209396,1.6666666666666667,I got wait listed for Art beat! Im a repeat vendor! What the hell.,Low
515,12677361572409209396,1.6666666666666667,Ordered my shoes for the wedding. Just need to get the kids shoes...and waiting on the last flower girl dress.....,Low
516,12677361572409209396,1.6666666666666667,My grandma cross stitched this for my grandpa on their 50th wedding anniversary. They were married 71 years when he passed away last march. She Gave it to me today. I cried when i opened it. It means the world to me.,Low
517,12677361572409209396,1.0,What all do Jeff and I need to do to get our marriage license? I heard they are good for 30 days so I need to wail till next week to get it. I am assuming the county/city building isn't open on weekends??,Low
518,12677361572409209396,1.0,"I planned an updo for my hairstyle for my wedding end of July, but my hair is not growing fast enough. I need hairstyle ideas for thin hair. I will also be wearing a tiara.",Low
519,12677361572409209396,1.0,"I am tired of my back and arm hurting all the time. I finally get my sugar under control and now I have a back strain and 'golfers'"" elbow. Seriously?? I want to enjoy the summer. I want to have fun with the kids in the pool and work in the yard with KK and take the dogs for a walk. Its all I can manage to get through the work day and make dinner. I know I will get better, but its frustrating.""",Low
520,12677361572409209396,1.0,We want to transfer Jeffrey from Success Academy to McKinley. Do we take the paperwork to the school or to school city??,Low
521,12677361572409209396,1.0,Do any of my friends getting married need gold colored flower petals for their ceremony? I have a bunch I don't need. I Got carried away when I bought them.,Low
522,12677361572409209396,1.0,These will bw center pieces for the reception. I am going to put a few stones in bottom of them though...,Low
523,12677361572409209396,1.0,Can't sleep. Wedding stuff on my mind.....,Low
524,12677361572409209396,1.0,"They are all going to wear a different dress, but its this shade.",Low
534,12714952603167396839,1.0,"Talk about fun!! Something I thought I would never do, now I may have to get certified!!  😊",Low
535,12714952603167396839,1.0,"Hilo, HI on the big island. Amazing landscape!!",Low
536,12714952603167396839,1.0,"Room with a view, the views were magnificent!",Low
537,12714952603167396839,1.0,Miguel in Hawaii,Low
541,12840161237957324034,2.0,"One week from today will be my first visit, with my husband, to the country where I was born - South Korea! . Two weeks from yesterday will be when I am reunited & meet my birth family for the first time (ever)! . (Ahhhh!)  💜👯💜",Low
544,12840161237957324034,1.6,Traditional Hanouk in Andong - excited for our stay here during the next two nights. Serenity & Peace.,Low
545,12840161237957324034,1.6,"This place will never leave my memories, this will forever be “my spot” in South Korea 😍",Low
546,12840161237957324034,1.6,"Today is THE day and primary reason for our trip to South Korea. We are about to enjoy breakfast in our Hanouk, then we journey off to Changwon for the reunion with my birth family at their home! One full week of our first of many memories to be made together 😍",Low
547,12840161237957324034,1.6,"Yesterday was pretty amazing, minus the car accident we were in before meeting my family (we are ok, just very sore). This is a photo we took after lunch at my birth parents persimmon farm. I learned many things about my family, their history, how savvy they are in business, life growing up, how they fell in love, so much - they are also very well respected in the community. This photo only has my birth parents and one siblings family as my other siblings were finishing up work for the day. Today we all leave together for Jeju Island. I feel like I am the luckiest girl, not only did I learn that my reunion was VERY unique as an adoptee from South Korea, but my family is really special. They are beautiful inside and out, the kindest, very loving, and also have a really great sense of humor!",Low
548,12840161237957324034,1.6,When we arrived to Jeju Island last Friday.,Low
549,12840161237957324034,1.6,"Hi friends and family...if you need to text, call or reach us in anyway without getting charged international fees..... Please download the app “Kakao”! We can do free phone calls and text messaging anytime this way.",Low
550,12840161237957324034,1.6,Our home for the next two nights 😍,Low
551,12840161237957324034,1.6,"This is whole family, minus two brother in laws who were unable to make the trip for work.",Low
552,12840161237957324034,1.6,Sisters Reunited @ one of the few waterfalls that fall directly into the ocean,Low
553,12840161237957324034,1.6,"💜 Birth Siblings, in order left to right (tired from all the fun and travel from Jeju Island).",Low
554,12840161237957324034,1.5,Busan City lights,Low
555,12840161237957324034,1.5,Jeju Island,Low
556,12840161237957324034,1.5,We just said our “until next time” goodbyes. It was a visit that cannot be explained in words. I am so lucky to have more family now in South Korea. This is a picture of kimbap that my brother made for us as our last meal with the family. It was a special dish and gesture of love. 💜,Low
557,12840161237957324034,1.5,Jeju Island 💜,Low
558,12840161237957324034,1.5,"Just before we left Busan, we were lucky enough to see the start of the Cherry Blossoms! 🌸",Low
559,12840161237957324034,1.5,Things learned: Masks are cool (fighting off the fine allergy dust)! Last market stop for some shopping. Now we head to the airport for the long trek home. Such an amazing trip and many memories were made. I love my extended family here in Korea. I already miss them so much and can’t wait to see them again. Until next time South Korea.....! ✌🏻💝✌🏻,Low
560,12840161237957324034,1.5,The beach here is amazing...no filter,Low
564,12870395895502894727,1.4,TFW you’re at an academic conference and more than two sig figs are on the paper slides for no good reason whatsoever #eppsensestingling #orjustextendedqualsptsd,Low
565,12874079465127791547,1.0,"Turns out I really like attending golf tournaments....it helps to have beautiful views, amazing sunsets, and an unlimited hospitality suite 😍 #ussenioropen #thebroadmoor",Low
566,12874079465127791547,1.5,"Our wedding day, beautifully captured by Jamie Lied! #helockedatraut",Low
567,12893446853201738411,1.25,"I am participating in a study through Notre Dame regarding my daily habits, exercise, work performance, and social media use. I'll be wearing a fitness tracker for the next year. It's the second day, pretty interesting so far, but also kind of a kick in the ass; I need more exercise!",Low
568,12893446853201738411,1.0,"Today we bought furniture and a TV! 2 years without a living room, can't wait for the furniture delivery.",Low
570,12960881155612075364,1.6666666666666667,"This conference was EPIC!!!! It was amazing to hear from a pastor I listen to A LOT, Craig Groschel but honestly John Gray brought down the house again. . . . . Twice. Everything about this conference was on point.",Low
572,12971652107468080963,2.0,Enjoyed spending the day with Anthony and his class! We made it to the top of Green Mountain!!!,Low
576,12978620280214771194,2.0,"Eff Raytown, I'm moving.",Low
577,12994028865111584912,2.0,It's gonna be a party!!!!  #lekileaks #leroyandkiki #theydonthaveahashtagyet #hellmans #tampa #weddingbells,Low
578,12994028865111584912,2.0,It's happening #abrahams4ever #titertiestheknot #wedding #leroyandkiki #tampa #florida #groomsmen,Low
579,13094498676145090523,1.5,"A little after the fact, but for any family or friends who were curious about how I did it I wrote a little piece about how I proposed to Kass :).",Low
580,13099943977610731220,1.4285714285714286,One of my most favorite vacations!  Caught my 1st Sailfish on this one.,Low
581,13145333240889291264,2.0,"This has been an awesome first project to help bring to market on the Garmin Marine Team. If you fish you need to check out LiveScope, it's a game changer!",Low
585,13181116832082595174,1.3333333333333333,"We just left Michael at college and I am so happy and excited for him but will miss him so much!   As we drove away and transitioned to a new stage in our lives, I had to remind myself to not be sad for the transition but that this is what it’s all about, and that I always love the stage we’re in the best!  . This isn’t the end, just another beginning.",Low
589,13249647788348167634,1.4285714285714286,Road trip fill up,Low
590,13249647788348167634,1.4285714285714286,If you don''t go to the water park at Cedar Point and visit the adult swim up bar then you''re missing out.. Also Thomas the bartender is a rock star!,Low
591,13249647788348167634,1.1428571428571428,Kye & Paris reservations ✔️,Low
592,13270070248030061711,1.2857142857142858,"Last week I had the privilege of meeting Min Kao, the co-founder of Garmin. He couldn't have been a nicer guy. I am happy to work for a company he help start. (Fun fact, Garmin got its name from the two founders, Gary Burrell and Min Kao)",Low
593,13270070248030061711,1.0,"Today was one of the hardest day I've had in a while. A good friend of mine laid his wife to rest today.  It was really hard to see his 3 beautiful daughters say good bye to their mom. She was taken way too soon, and I pray that God watches over them during this tuff time.",Low
595,13312323589784136826,1.5,"We enjoyed an Amazing adventure of railroading and appreciating travel from a bygone era. This railroad was built in 1881 and our train was powered by a locomotive steam engine. The geography was beautiful from sagebrush meadows in Antonio, CO through rocky gorges to pine and aspen filled mountains in Chama, NM. We crossed the CO-NM border 11 times and the rare places we saw people they stopped to wave. A fun adventure shared w family!",Low
596,13312323589784136826,1.0,Ahoy matey! Today we set sail for the Exuma Islands aboard a beautiful catamaran with fabulous cousins and Captain Vincent Coates.,Low
597,13312323589784136826,1.0,We’re off to a good start for this Bahamas vacation- just hoping for less rain more sun!,Low
598,13312323589784136826,1.0,Ahh....now we’re on island time!,Low
599,13312323589784136826,1.0,Well our first day came w a kitten rescue. Kitty got hit by a bike n can’t walk well but he’s being cared for by Shannon Kenny and Morgen Coleman aboard our boat - just for tonight they say.,Low
600,13312323589784136826,1.2857142857142858,"As a Jimmy Buffet fan, I was delighted to find Margaritaville - Cheeseburgers in Paradise Island!",Low
601,13312323589784136826,1.8333333333333333,"My kinda town, Chicago is!! Getting my fill of culture and remembering my days as a city girl. Fun w Kelly Kita!",Low
602,13312323589784136826,1.4285714285714286,Chicago is my kind of people - like Diane Leonard Grayczyk and Lynda Houston! Great day at Millennium park and Art Institute.,Low
603,13312323589784136826,1.4285714285714286,Fabulous Finale seeing friends and family in Chicago.,Low
605,13339207273792338820,1.0,We made it!!. There''s still snow up here..,Low
