snapshot_id,status,created_date,valence,recency,LifeEventFamily,Anticipation,Intimacy,Scope,age,gender,shipley_vocab,shipley_abs,openness,conscientiousness,extraversion,agreeableness,neuroticism,pos_affect,neg_affect,stai_trait,psqi,education_level,sleep
13312323589784136826,Ongoing,2018-06-14,1,800,Personal,Anticipated,2,2,57.0,Female,39.0,17.0,4.416666667,4.416666667,4.416666667,4.333333333,1.166666667,42.0,15.0,28.0,9.0,Graduate Degree,5.5
10386539535195035903,Ongoing,2018-07-06,1,778,Personal,Anticipated,1,3,28.0,Male,33.0,16.0,3.583333333,4.166666667,3.25,3.75,1.166666667,35.0,15.0,34.0,4.0,Graduate Degree,8.375
12671267457620732731,ended,2018-08-07,1,746,Personal,Anticipated,2,2,23.0,Female,31.0,12.0,3.75,2.9166666666666696,2.8333333333333304,3.5,2.9166666666666696,33.0,34.0,60.0,7.0,College Degree,8.0
9503545953274412325,Ongoing,2018-06-02,0,812,Personal,Anticipated,2,2,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,9.667
9503545953274412325,Ongoing,2018-06-01,0,813,Personal,Anticipated,2,2,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,9.667
9503545953274412325,Ongoing,2018-06-02,0,812,Personal,Anticipated,2,2,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,9.667
9503545953274412325,Ongoing,2018-06-02,0,812,Personal,Anticipated,2,2,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,9.667
9503545953274412325,Ongoing,2018-06-02,1,812,Personal,Anticipated,2,2,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,9.667
9503545953274412325,Ongoing,2018-06-04,0,810,Personal,Anticipated,2,2,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,7.0
9503545953274412325,Ongoing,2018-06-10,0,804,Personal,Anticipated,2,2,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,7.0
9503545953274412325,Ongoing,2018-04-25,0,850,Work,Unanticipated,3,3,30.0,Female,35.0,18.0,4.25,3.166666667,2.75,4.083333333,1.416666667,37.0,16.0,39.0,9.0,Doctoral Degree,9.0
13491403714608340181,Ongoing,2018-05-23,0,822,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-05-23,0,822,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-05-23,0,822,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-05-25,0,820,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-05-25,1,820,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-05-26,0,819,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-05-26,1,819,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-07-05,1,779,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.0
13491403714608340181,Ongoing,2018-07-13,0,771,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.0
13491403714608340181,Ongoing,2018-07-14,0,770,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.0
13491403714608340181,Ongoing,2018-06-14,0,800,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,8.667
13491403714608340181,Ongoing,2018-06-17,1,797,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,8.667
13491403714608340181,Ongoing,2018-06-17,0,797,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,8.667
13491403714608340181,Ongoing,2018-06-18,0,796,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-22,0,792,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-22,1,792,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-22,0,792,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-23,0,791,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-24,1,790,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-24,0,790,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-24,0,790,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,ended,2018-06-24,1,790,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.0
13491403714608340181,Ongoing,2018-06-26,0,788,Personal,Anticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,7.5
13491403714608340181,Ongoing,2018-05-24,0,821,Personal,Unanticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13491403714608340181,Ongoing,2018-05-23,0,822,Personal,Unanticipated,2,2,53.0,Male,32.0,12.0,4.0,4.666666667,4.166666667,4.583333333,2.416666667,36.0,10.0,30.0,5.0,College Degree,9.333
13538724873795897684,Ongoing,2018-07-25,1,759,Personal,Anticipated,2,2,31.0,Female,37.0,20.0,4.5,2.916666667,4.083333333,3.416666667,2.916666667,35.0,19.0,42.0,7.0,Graduate Degree,9.5
12456932956587101329,Ongoing,2018-07-03,0,781,Personal,Anticipated,2,2,30.0,Female,37.0,19.0,3.25,4.083333333,3.166666667,3.916666667,2.25,36.0,20.0,38.0,6.0,Graduate Degree,10.0
13346780717560972831,ended,2018-08-27,1,726,Personal,Anticipated,2,2,39.0,Female,38.0,19.0,3.5,4.833333333,3.0,4.916666667,1.833333333,41.0,16.0,28.0,8.0,Graduate Degree,8.75
13346780717560972831,ended,2018-08-27,0,726,Personal,Anticipated,1,2,39.0,Female,38.0,19.0,3.5,4.833333333,3.0,4.916666667,1.833333333,41.0,16.0,28.0,8.0,Graduate Degree,8.75
10968756047824078531,Ongoing,2018-07-21,0,763,Personal,Anticipated,2,2,46.0,Female,33.0,18.0,3.333333333,3.75,2.833333333,4.333333333,2.75,34.0,22.0,51.0,10.0,College Degree,6.0
10968756047824078531,Ongoing,2018-07-21,1,763,Personal,Anticipated,2,2,46.0,Female,33.0,18.0,3.333333333,3.75,2.833333333,4.333333333,2.75,34.0,22.0,51.0,10.0,College Degree,6.0
10968756047824078531,ended,2018-08-05,1,748,Personal,Anticipated,2,2,46.0,Female,33.0,18.0,3.333333333,3.75,2.833333333,4.333333333,2.75,34.0,22.0,51.0,10.0,College Degree,7.667
10968756047824078531,Ongoing,2018-08-05,1,748,Personal,Anticipated,2,2,46.0,Female,33.0,18.0,3.333333333,3.75,2.833333333,4.333333333,2.75,34.0,22.0,51.0,10.0,College Degree,7.667
10968756047824078531,Ongoing,2018-06-13,1,801,Local,Unanticipated,1,1,46.0,Female,33.0,18.0,3.333333333,3.75,2.833333333,4.333333333,2.75,34.0,22.0,51.0,10.0,College Degree,6.667
10968756047824078531,Ongoing,2018-08-03,1,750,Local,Anticipated,1,1,46.0,Female,33.0,18.0,3.333333333,3.75,2.833333333,4.333333333,2.75,34.0,22.0,51.0,10.0,College Degree,7.667
10968756047824078531,Ongoing,2018-06-13,0,801,Personal,Unanticipated,2,2,46.0,Female,33.0,18.0,3.333333333,3.75,2.833333333,4.333333333,2.75,34.0,22.0,51.0,10.0,College Degree,6.667
9960583139960590358,ended,2018-06-15,1,799,Personal,Anticipated,2,2,33.0,Female,38.0,19.0,4.0,3.5,2.583333333,4.666666667,3.25,30.0,21.0,59.0,12.0,Graduate Degree,6.0
9999689421615292586,Ongoing,2018-05-21,0,824,Personal,Anticipated,2,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,9.6
9999689421615292586,Ongoing,2018-05-25,1,820,Personal,Anticipated,2,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,9.6
9999689421615292586,ended,2018-06-14,0,800,Work,Anticipated,1,1,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,9.0
9999689421615292586,Ongoing,2018-06-29,1,785,Personal,Anticipated,1,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,8.5
9999689421615292586,ended,2018-06-10,1,804,Local,Unanticipated,1,1,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,8.5
9999689421615292586,ended,2018-06-29,0,785,Local,Unanticipated,1,1,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,8.5
9999689421615292586,ended,2018-05-31,1,814,Personal,Anticipated,2,3,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,9.0
9999689421615292586,Ongoing,2018-06-08,1,806,Personal,Anticipated,1,3,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,8.5
9999689421615292586,Ongoing,2018-05-25,1,820,Personal,Unanticipated,2,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,9.6
9999689421615292586,Ongoing,2018-06-02,1,812,Personal,Unanticipated,2,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,9.0
9999689421615292586,Ongoing,2018-06-11,1,803,Personal,Unanticipated,2,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,9.0
11369376360737581252,Ongoing,2018-03-10,0,896,Personal,Anticipated,2,2,37.0,Male,35.0,21.0,4.33333333333333,4.5,3.8333333333333295,4.08333333333333,2.5833333333333304,31.0,18.0,36.0,5.0,College Degree,10.0
11369376360737581252,Ongoing,2018-03-14,0,892,Personal,Anticipated,2,2,37.0,Male,35.0,21.0,4.33333333333333,4.5,3.8333333333333295,4.08333333333333,2.5833333333333304,31.0,18.0,36.0,5.0,College Degree,9.667
11283787223007258371,Ongoing,2018-06-24,0,790,Personal,Anticipated,2,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,7.6
11283787223007258371,Ongoing,2018-07-03,0,781,Personal,Anticipated,2,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,8.375
11283787223007258371,Ongoing,2018-07-07,0,777,Personal,Anticipated,2,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,8.375
11283787223007258371,Ongoing,2018-06-30,0,784,Personal,Anticipated,1,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,5.75
11283787223007258371,Ongoing,2018-06-25,1,789,Local,Anticipated,1,1,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,5.75
11283787223007258371,Ongoing,2018-07-15,0,769,Personal,Anticipated,1,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,8.0
11342225229326173759,Ongoing,2018-06-20,0,794,Personal,Anticipated,2,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,6.167
11342225229326173759,Ongoing,2018-06-20,0,794,Personal,Anticipated,2,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,6.167
11342225229326173759,Ongoing,2018-06-21,0,793,Personal,Anticipated,2,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,6.167
11342225229326173759,Ongoing,2018-07-02,1,782,Local,Unanticipated,1,1,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,7.667
11342225229326173759,Ongoing,2018-06-25,1,789,Personal,Anticipated,1,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,7.5
11342225229326173759,Ongoing,2018-06-26,0,788,Personal,Anticipated,1,3,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,7.5
10890761958120556185,Ongoing,2018-06-02,1,812,Personal,Anticipated,2,2,28.0,Female,38.0,19.0,4.0,3.25,4.0,3.416666667,3.166666667,41.0,23.0,44.0,7.0,College Degree,8.0
10890761958120556185,Ongoing,2018-06-02,1,812,Personal,Anticipated,2,2,28.0,Female,38.0,19.0,4.0,3.25,4.0,3.416666667,3.166666667,41.0,23.0,44.0,7.0,College Degree,8.0
13637401405284044305,ended,2018-06-03,1,811,Local,Anticipated,1,1,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,9.0
13637401405284044305,Ongoing,2018-06-16,0,798,Local,Anticipated,1,1,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,8.833
13637401405284044305,Ongoing,2018-06-15,1,799,School,Anticipated,1,2,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,8.833
13637401405284044305,Ongoing,2018-05-19,0,826,School,Anticipated,1,2,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,9.0
9874253110996873329,Ongoing,2018-04-23,1,852,School,Anticipated,1,2,50.0,Female,38.0,19.0,5.0,3.5,4.66666666666667,3.0,2.9166666666666696,45.0,21.0,35.0,1.0,Doctoral Degree,8.3
9874253110996873329,Ongoing,2018-04-14,0,861,Personal,Unanticipated,2,2,50.0,Female,38.0,19.0,5.0,3.5,4.66666666666667,3.0,2.9166666666666696,45.0,21.0,35.0,1.0,Doctoral Degree,8.167
11573572853441409020,ended,2018-03-17,1,889,Personal,Anticipated,1,2,44.0,Female,28.0,13.0,3.833333333,2.833333333,3.5,3.333333333,3.25,31.0,14.0,41.0,5.0,College Degree,9.3
12144059624259305924,Ongoing,2018-07-04,1,780,Work,Anticipated,1,1,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,6.4
12144059624259305924,Ongoing,2018-07-13,1,771,Work,Anticipated,1,1,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,8.5
12144059624259305924,ended,2018-07-28,0,756,Work,Anticipated,1,1,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,9.0
12144059624259305924,Ongoing,2018-08-05,1,748,Personal,Anticipated,1,2,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,8.333
12144059624259305924,Ongoing,2018-06-12,1,802,Health,Anticipated,2,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,8.5
12144059624259305924,Ongoing,2018-06-20,1,794,Personal,Anticipated,1,2,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,7.1
12144059624259305924,Ongoing,2018-07-06,0,778,Health,Unanticipated,2,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,6.4
12144059624259305924,Ongoing,2018-07-23,1,761,Personal,Anticipated,1,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,9.0
12144059624259305924,Ongoing,2018-06-03,1,811,Personal,Anticipated,1,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,7.0
12445549053893962845,ended,2018-03-17,1,889,Personal,Anticipated,2,2,53.0,Female,36.0,15.0,2.5833333333333304,4.66666666666667,3.5833333333333304,4.91666666666667,1.5,36.0,13.0,23.0,5.0,College Degree,8.8
12445549053893962845,Ongoing,2018-03-15,0,891,Personal,Anticipated,2,2,53.0,Female,36.0,15.0,2.5833333333333304,4.66666666666667,3.5833333333333304,4.91666666666667,1.5,36.0,13.0,23.0,5.0,College Degree,8.8
12445549053893962845,Ongoing,2018-03-15,0,891,Personal,Anticipated,1,2,53.0,Female,36.0,15.0,2.5833333333333304,4.66666666666667,3.5833333333333304,4.91666666666667,1.5,36.0,13.0,23.0,5.0,College Degree,8.8
13721933279774980118,Ongoing,2018-07-01,1,783,Personal,Anticipated,2,2,24.0,Male,29.0,18.0,3.166666667,4.0,3.833333333,4.083333333,2.583333333,36.0,20.0,38.0,7.0,Graduate Degree,7.5
12910863550241607318,Ongoing,2018-04-07,0,868,Personal,Anticipated,2,2,47.0,Male,36.0,18.0,3.8333333333333295,2.9166666666666696,3.8333333333333295,3.3333333333333304,2.0,38.0,21.0,38.0,5.0,Doctoral Degree,8.333
11441405042275089748,Ongoing,2018-05-26,0,819,Work,Unanticipated,3,3,43.0,Male,30.0,18.0,4.083333333,4.083333333,3.666666667,4.0,3.333333333,27.0,18.0,48.0,9.0,College Degree,7.5
13675106676966492770,Ongoing,2018-05-30,1,815,Personal,Anticipated,2,2,34.0,Female,34.0,16.0,4.25,4.583333333,2.166666667,3.916666667,2.833333333,27.0,15.0,41.0,4.0,Graduate Degree,8.667
10378176119532491055,Ongoing,2018-07-23,1,761,Personal,Anticipated,2,2,36.0,Male,37.0,16.0,4.33333333333333,3.25,4.0,3.0,3.8333333333333295,32.0,21.0,56.0,10.0,Graduate Degree,8.0
10378176119532491055,Ongoing,2018-06-18,0,796,Work,Anticipated,1,1,36.0,Male,37.0,16.0,4.33333333333333,3.25,4.0,3.0,3.8333333333333295,32.0,21.0,56.0,10.0,Graduate Degree,6.4
10378176119532491055,Ongoing,2018-06-29,1,785,Local,Anticipated,1,1,36.0,Male,37.0,16.0,4.33333333333333,3.25,4.0,3.0,3.8333333333333295,32.0,21.0,56.0,10.0,Graduate Degree,5.5
11108248542043055690,Ongoing,2018-05-15,1,830,Personal,Anticipated,2,2,31.0,Female,38.0,18.0,4.75,3.5,3.333333333,4.333333333,3.083333333,38.0,18.0,39.0,5.0,Graduate Degree,8.0
9633120381526577840,Ongoing,2018-05-26,0,819,Personal,Anticipated,2,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,7.0
9633120381526577840,Ongoing,2018-06-03,1,811,Local,Unanticipated,1,1,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,8.0
9633120381526577840,ended,2018-05-22,1,823,Personal,Anticipated,2,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,7.0
9633120381526577840,Ongoing,2018-06-16,1,798,Local,Anticipated,1,1,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,7.5
9633120381526577840,Ongoing,2018-06-17,1,797,Personal,Anticipated,1,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,7.5
9633120381526577840,Ongoing,2018-06-24,1,790,Personal,Anticipated,1,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,6.25
10190405727102355072,Ongoing,2018-04-14,1,861,Personal,Anticipated,2,2,32.0,Female,35.0,19.0,3.0,3.25,3.0,3.916666667,3.083333333,30.0,18.0,52.0,9.0,Graduate Degree,9.625
10190405727102355072,Ongoing,2018-04-16,0,859,Personal,Anticipated,2,2,32.0,Female,35.0,19.0,3.0,3.25,3.0,3.916666667,3.083333333,30.0,18.0,52.0,9.0,Graduate Degree,9.0
10058591480503807731,Ongoing,2018-06-03,0,811,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.0
10058591480503807731,Ongoing,2018-06-03,1,811,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.0
10058591480503807731,Ongoing,2018-05-07,0,838,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.8
10058591480503807731,Ongoing,2018-05-11,0,834,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.8
10058591480503807731,Ongoing,2018-05-11,0,834,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.8
10058591480503807731,Ongoing,2018-06-07,1,807,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.0
10058591480503807731,Ongoing,2018-06-07,0,807,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.0
10058591480503807731,Ongoing,2018-06-08,0,806,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.0
10058591480503807731,Ongoing,2018-06-09,0,805,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.0
10058591480503807731,Ongoing,2018-05-02,1,843,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,8.0
10058591480503807731,Ongoing,2018-05-10,1,835,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.8
10058591480503807731,Ongoing,2018-05-11,1,834,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.8
10058591480503807731,Ongoing,2018-05-11,0,834,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,7.8
12488612021416888454,Ongoing,2018-06-06,-1,808,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,8.0
12488612021416888454,Ongoing,2018-06-10,1,804,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,8.0
12488612021416888454,Ongoing,2018-06-23,1,791,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,8.0
