,snapshot_id,Text,day,stress,sleep,anxiety,stress_imputed,sleep_imputed,anxiety_imputed
892,10058591480503807731,We’ve camped out at Hotel Capstone and Sweet Pea went on to the game.  All roads lead to Gallettes and I suspect we will all meet up again after the game!  Roll Tide🐘,2018-11-24,2.3666666666666667,8.0,1.8333333333333333,True,True,True
893,10058591480503807731,Hungarian food on my first night in Poland.  That would have made Grandma Delinski smile😊,2018-12-23,2.3666666666666667,8.0,1.8333333333333333,True,True,True
894,10058591480503807731,Celebrating the Christmas Vigil with Tom and Sally.  Almost midnight here🎄❤️,2018-12-24,2.3666666666666667,8.0,1.8333333333333333,True,True,True
895,10058591480503807731,On the road to Zakopane!,2018-12-27,2.3666666666666667,8.0,1.8333333333333333,True,True,True
896,10058591480503807731,KRK —> WAW —> ORD,2018-12-29,2.3666666666666667,8.0,1.8333333333333333,True,True,True
410,10059578009706182307,"Promises.  In the last (almost) 11 YEARS I have been either pregnant or breastfeeding for 8.5 of them.  8.5 YEARS of nourishing not only my body but another humans.  And let’s be honest it is great, but all good things come to an end am I right?? 😉. Taking care of myself and being active has always been on the to-do list but not quite a priority.  A week ago I made a promise to myself to take care of me.  . Each day I hit my steps, workout, and sweat because I have promised myself.  If we don’t keep promises to ourselves then how can we to others?. This mama is done pouring from an empty cup. What are doing for yourself to fill your cup?. #pregnancy #breastfeeding #fourbabies #losethebabyweight #iamher",2018-06-12,2.0,9.5,2.25,False,False,False
799,10059578009706182307,Thank you all for the love!!! Just did a video on purchasing and also the recipe is up in the stories!!. PM me with any questions or to purchase ð!,2018-06-15,2.6666666666666665,9.5,2.6666666666666665,False,False,False
781,10059578009706182307,"Yesterday, this girl loaded a raft to camp to have adventures.  Part of me wanted to keep her home where I could keep a careful watch, but doing that would prevent her from growing and becoming an even greater version of herself.  . Have fun sweet girl! ☀️💕",2018-07-06,2.3333333333333335,7.75,2.0,False,False,False
411,10059578009706182307,"Each morning I start my day in the Word, and with a hot cup of joe.  This is a vital piece of my maintaining my sanity. I serve Him first, then serve myself, and then I am able to serve my family.  💕",2018-07-11,2.4,7.5,2.4,False,False,False
606,10059578009706182307,"This guy is the biggest blessing to come my way.   Learning to love in a whole new way I didn’t know possible.  To see the love of siblings.  To  see the love of pure joy.  . I don’t know if it is seeing the age difference between my oldest and youngest that has made me realize how fast time flies, or being that I am older that makes me appreciate this stage so much more. . From his soft skin, giggles, screeches, and dimples, he makes the whole family laugh, and has brought us closer together.. Loving called Bam Bam, he truly is the best thing, and the final piece to our family.  💕. He is beautifully and wonderfully made, and I am so glad he is ours. ❤️😌💕",2018-07-12,2.0,8.0,2.0,True,True,True
454,10059578009706182307,"13 years, and four kids later I wouldn’t have it any other way.  Nothing like a sweaty workout Crossfit South Bend to celebrate.  . Derek Richard Dreher your my G.O.A.T. 🐐💕",2018-07-31,1.0,9.0,1.5,False,False,False
717,10069769855389020912,Imani graduated with not one but two graduate degrees. Here she is getting her Master of Science in criminal justice,2018-06-08,2.25,7.0,1.5,True,True,True
718,10069769855389020912,Passenger from hell. Why oh why do we have to hear your whole conversation on the WHOLE flight? Oh...you are drunk. Should have known. I wish I was in the back with the crying baby...,2018-07-19,1.3333333333333333,5.5,1.0,False,False,False
719,10069769855389020912,Was on a 7:25pm flight. I could have stayed my behind at home and finished the laundry with this delay. Smh.,2018-07-23,1.5,6.5,1.0,False,False,False
720,10069769855389020912,"In Philadelphia for work and #dinerenblancphilly is happening right outside.  @ The Ritz-Carlton, Philadelphia",2018-08-17,2.0,7.333333333333333,1.0,False,False,False
721,10069769855389020912,First day shenanigans! #classof2020 #classof2022 #daycare #preschool,2018-09-04,2.25,7.0,1.5,True,True,True
722,10069769855389020912,Had a wonderful time facilitating the Inclusive Leadership Experience at Deloitte University. #deloitteuniversity #deloittelife #deloittegreenhouse,2018-09-13,2.25,7.0,1.5,True,True,True
723,10069769855389020912,Representing Jamaica at CPC’s International Day,2018-09-15,2.25,7.0,1.5,True,True,True
362,10069769855389020912,About last night. Girls night out. #nokids #feethurt #allblackerrythang #janelleis40  @ Loft5900,2018-10-21,2.25,7.0,1.5,True,True,True
724,10069769855389020912,I really miss being part of the Capitol Hill SDA Church music ministry.,2018-12-01,2.25,7.0,1.5,True,True,True
908,10156467243497339919,"Thinking back to last weekend and this fabulous wedding.... Congrats again Cam and Jenna!! 🥂💕 @ Vancouver, British Columbia",2018-06-08,1.5,8.0,2.0,False,False,False
909,10156467243497339919,"NYC weekend  @ New York, New York",2018-06-20,2.75,8.166666666666666,2.75,False,False,False
466,10156467243497339919,Happy anniversary to this guy! @dorncolin So many trips and experiences these past 6 years - here's to many more ✈️🏔🏌️‍♂️🏌️‍♀️☀️,2018-08-04,2.25,8.75,2.1666666666666665,True,True,True
99,10156467243497339919,Weekend at the Lake ☀️🌊⛳️ @ Veranda Beach,2018-08-10,1.5,9.333333333333334,1.5,False,False,False
100,10156467243497339919,"So far, so good 🌴☀️🌊 @ Honolulu, Hawaii",2018-09-11,2.25,8.75,2.1666666666666665,True,True,True
101,10156467243497339919,"Hawaii 2018  @ Honolulu, Hawaii",2018-09-16,2.25,8.75,2.1666666666666665,True,True,True
910,10156467243497339919,Once in a lifetime dining experience 🥂 @ Club 33 @ Disneyland Theme Park,2018-09-22,2.25,8.75,2.1666666666666665,True,True,True
911,10156467243497339919,"A fun couple of days in the desert 🌴⛳️☀️ @ Palm Desert, California",2018-11-19,2.25,8.75,2.1666666666666665,True,True,True
740,10190405727102355072,Crossed Machu Picchu off the list. Truly astonishing!,2018-04-14,1.6,9.0,1.0,False,False,False
741,10190405727102355072,Adventures in Sacred Valley.  Lunch suspended from a mountain and hike to Perolniyoq waterfall,2018-04-16,3.0,8.541666666666668,2.1666666666666665,True,True,True
742,10190405727102355072,Celebrating Ali in Scottsdale #gaddyup #gaddygotitwright,2018-05-20,3.0,8.541666666666668,2.1666666666666665,True,True,True
743,10190405727102355072,"Welcome to the world, Sawyer Hope! I am so happy I got to meet you and have a long-overdue visit with your mama. Love you Jo Sam Rosenblatt and congrats again to you and Brian Adam on this sweet baby girl!",2018-05-21,3.0,8.541666666666668,2.1666666666666665,True,True,True
744,10190405727102355072,Nothing better than a Thursday night cocktail cruise and dinner on Lake Michigan!,2018-06-02,3.0,8.541666666666668,2.1666666666666665,True,True,True
745,10190405727102355072,Fantastic week in Tennessee with the family!,2018-06-22,3.0,8.541666666666668,2.1666666666666665,True,True,True
746,10190405727102355072,Let’s Flamingle! Loved celebrating Caroline Wind Slabaugh last weekend and I can’t wait to meet my new niece in just a few weeks!!! Thank you Jamey Ellen and Cup of Lovely for the amazing design/decor!,2018-06-22,3.0,8.541666666666668,2.1666666666666665,True,True,True
747,10190405727102355072,"In 30 minutes I get to watch the most amazingly fun, kind, and loving person I know marry her perfect match. Ali Wright and I have had some crazy fun times and I cannot wait to celebrate her and Brandon Gaddy tonight! #gaddygotitwright",2018-06-22,3.0,8.541666666666668,2.1666666666666665,True,True,True
748,10190405727102355072,So much fun celebrating Ali and Brandon!! We love you! #gaddygotitwright,2018-06-24,3.0,8.541666666666668,2.1666666666666665,True,True,True
749,10190405727102355072,"Welcome to the world, Brooklyn Taylor Prather and Parker Jane Slabaugh! So glad I got to spend the weekend with these beautiful babies...and their parents 😊 Congrats Erin Lenny Prather & Blake Prather and Caroline Wind Slabaugh & Greg Slabaugh!!",2018-07-16,3.0,8.541666666666668,2.1666666666666665,True,True,True
750,10190405727102355072,Sometimes a good view is enough to make me forget I hate running.  Making the most out of an unexpected extra day in Baltimore but ready to get home to my hubby to celebrate our anniversary.,2018-08-04,3.0,8.541666666666668,2.1666666666666665,True,True,True
751,10190405727102355072,Celebrating leaders advancing scientific research at the Double Helix Medal Gala in New York,2018-11-09,3.0,8.541666666666668,2.1666666666666665,True,True,True
752,10190405727102355072,Great weekend in Georgia celebrating Colleen and Vinayak.  We love you!,2018-12-30,3.0,8.541666666666668,2.1666666666666665,True,True,True
509,10190405727102355072,It’s a girl!!! We are so excited to welcome baby girl Slabaugh to the world in May/June!  #20weeks #halfwaythere #anyexcuseforadonut,2019-01-15,3.0,8.541666666666668,2.1666666666666665,True,True,True
770,10190405727102355072,I am completely overwhelmed by all the responses and well wishes.  We are so lucky to be bringing a baby into a world filled with so many amazing people.,2019-01-18,3.0,8.541666666666668,2.1666666666666665,True,True,True
753,10190405727102355072,8 mile sunrise beach run before heading out of town.  Work travel and pregnancy aren’t slowing this mama down! #makingthemostofeverytrip #22weeks,2019-01-25,3.0,8.541666666666668,2.1666666666666665,True,True,True
561,10190405727102355072,Fun weekend in Chicago with our moms! We might have to make this an annual tradition...although next time we will aim for a weekend that is above 10 degrees.,2019-02-11,3.0,8.541666666666668,2.1666666666666665,True,True,True
1003,10218374518126117174,First stop in Fredericksburg!,2018-05-12,2.1666666666666665,8.625,1.6666666666666667,False,False,False
1004,10218374518126117174,Celebrating 3 years with my bozo!,2018-06-08,1.0,8.5,1.0,False,False,False
1005,10218374518126117174,Finally made it to Boulder!,2018-06-23,1.4,8.333333333333334,1.4,False,False,False
1006,10218374518126117174,Finally made it for our desert retreat!,2018-09-22,1.2,8.5,1.3333333333333333,True,True,True
1007,10218374518126117174,Last stop in Boston! Best pizza in US according to TripAdvisor!,2018-11-04,1.2,8.5,1.3333333333333333,True,True,True
823,10218441742852162382,I've wanted this for 10 years. Great job everyone involved!,2018-07-16,1.6666666666666667,8.0,1.2,True,True,True
824,10218441742852162382,"Hello everyone! Starting Friday at 6 pm Central time, I will be playing video games for 24 hours to raise money for children's hospitals. Please consider a tax deductible donation. My goal is $200 but I would love to absolutely crush that goal for such a great cause! I will be streaming the whole thing on Twitch so feel free to come watch me suffer in the last few hours.",2018-11-08,1.6666666666666667,8.0,1.2,True,True,True
825,10218441742852162382,I'm 14.5 hours in to my 24 hour video game marathon for children's hospitals. Please donate!,2018-11-10,1.6666666666666667,8.0,1.2,True,True,True
628,10267235808015800433,BikeMS Century complete! Thank you to all who donated and Kristy Brown and Kaylie Brown for watching me cross the finish line.,2018-09-29,1.8,7.9,1.2,True,True,True
19,10292474067220799953,The kid travels like a pro. 4 hr delay and not a peep.. just excited to go to his birth city! H-Town on our way!,2018-06-01,1.0,7.75,1.0,False,False,False
1651,10292474067220799953,"Milo reconnected with his first love, we had some cousin love, sister love and late night shenanigans. Great trip! Thanks H- Town! ♥️ @ Missouri City, Texas",2018-06-03,1.8,7.875,1.8,False,False,False
1652,10292474067220799953,Some people you wish for they could stay in your child’s life forever. She is one of them. Last day of preschool/ pajama party. Thank you for loving him so much Mrs. Gio!,2018-06-07,2.4,8.0,2.25,False,False,False
1653,10292474067220799953,Some people you wish could stay in your child’s life forever. She is one of them. Last day of preschool/ pajama party. Thank you for loving him so much Mrs. Gio!,2018-06-07,2.4,8.0,2.25,False,False,False
597,10292474067220799953,"Thunder and lightning in Miami, crazy storm, all runways shut down. This kid could not care less.. iPad heaven 🙄.",2018-06-22,1.3333333333333333,8.0,1.0,False,False,False
133,10292474067220799953,When waking up at 7am on your vacation is worth it!!! 💥💪🏼🇧🇪👹♥️ #tousensemble #reddevils  @ Grand Cayman,2018-06-23,1.0,8.0,1.0,False,False,False
1654,10292474067220799953,Ultrasound -  9am - 3pm - in paradise. 🤔🙋🏻‍♀️,2018-06-26,1.25,8.0,1.0,False,False,False
1655,10292474067220799953,Thank you 🙌🏽👹♥️🇧🇪 #tousensemble #proud,2018-07-14,2.0,8.0,1.5,False,False,False
1656,10292474067220799953,"And off she goes again... bye Oma, see you in 2 weeks in 🇧🇪! ♥️✈️",2018-07-16,2.0,8.0,1.0,False,False,False
490,10292474067220799953,"Happy 1st wedding anniversary! Looking back through these photos made me smile, such good memories! Enjoy Catalina love 🐦! ♥️ from all of us! Jenna Marie Sharer Ian Klumpp",2018-07-29,2.5,9.0,1.5,False,False,False
20,10292474067220799953,"Ready for flight #1 out of 3. Hoping the good spirits are still with us after a 20hr trip! Chill the rosé and the beer, and have some pistolets in the house you Belgians, because The Rockowitz’s are coming! ♥️🇧🇪",2018-08-02,2.0,7.0,1.3333333333333333,False,False,False
21,10292474067220799953,Dallas âï¸ðð½ next stop London,2018-08-02,2.0,7.0,1.3333333333333333,False,False,False
595,10292474067220799953,Two hour delay on a 90 degrees plane from Dallas to London made us miss our flight to Belgium. Stuck at the London airport for 8 hrs. Everybody seems to be worried how Milo is doing... he is dining with a view of planes and his iPad aka 5 yr old heaven! (His parents are doing ok as well hence the 2 wine glasses on the right side of the picture) 🤙🏽,2018-08-03,2.0,8.0,1.5,True,True,True
134,10292474067220799953,Donuts in Belgium! Nom nom 🍩,2018-08-08,2.0,8.0,1.5,True,True,True
135,10292474067220799953,Today we witnessed extremes between the smiles of a playing child and the horror of this place’s history.  @ Auschwitz - Birkenau concentration camp,2018-08-11,2.0,8.0,1.5,True,True,True
136,10292474067220799953,Belgian coast. ♥️🇧🇪,2018-08-15,2.0,8.0,1.5,True,True,True
1721,10371803919951798113,Round 1 of KCCC dodgeball done.  Single elimination bracket coming next week 😀,2018-04-25,2.6,6.666666666666667,1.8,False,False,False
619,10378176119532491055,Notre Dame's IT Department came in at #15 overall for large size organizations and #1 for higher education IT departments. #NotreDame #IWorkHere,2018-06-18,2.0,6.0,1.4,False,False,False
620,10378176119532491055,"Employee Resource Groups had lunch at the Stadium today. Touched the sign and the fifty yard line, pretty awesome day.",2018-06-29,2.6,5.5,1.6,False,False,False
621,10378176119532491055,Great day at Silver Beach!,2018-07-23,2.6666666666666665,8.0,2.0,False,False,False
447,10378176119532491055,"Every year I’m reminded of the best decision I’ve ever made, to marry Beth Nowlin Smith. Happy Anniversary sweetheart. Thank you so much for the Sigma Pi bottle of Gentleman Jack!",2018-10-12,2.1666666666666665,7.0,1.6666666666666667,True,True,True
622,10378176119532491055,Great day with the best woman I know..  Well timed home game for our weekend anniversary celebration. Great to see Sally Oram Santellano and Louis Santellano at the game and thanks to Canon for the corporate tent passes.  #7years #goirish #lovemylife #lovemywife,2018-10-14,2.1666666666666665,7.0,1.6666666666666667,True,True,True
624,10378176119532491055,I really liked that at the end of the concert they invite any glee club alumni in the audience to come on stage and finish the final three ND songs with the current students. #tradition,2018-11-10,2.1666666666666665,7.0,1.6666666666666667,True,True,True
623,10378176119532491055,First fire at the new house!,2018-11-24,2.1666666666666665,7.0,1.6666666666666667,True,True,True
225,10383361249394530322,5am wake up call. #graduationmarshall,2018-05-10,1.5,9.25,1.1666666666666667,False,False,False
682,10385244076367909694,Thanks to this recent injury I'll be riding the couch for awhile.  What Netflix/Hulu and other streaming service suggestions does everybody have?,2018-12-06,2.4,8.4375,1.8166666666666667,True,True,True
1536,10386539535195035903,And so it begins!! Much excite!. #prusa3d #prusai3mk3 #amexcite #muchexcite #3dprintingadventure #3dprinting #3d,2018-07-06,1.0,8.666666666666666,1.2,False,False,False
1537,10386539535195035903,Finished my first super detailed print after many headaches... Err learning experiences... With the new printer. 😍. #prusai3mk3 #prusa3d #3dprintingadventure #3dprinting #prusasilverpla #goblin,2018-07-17,1.0,8.125,1.0,True,True,True
1538,10386539535195035903,From our trip to Portland :) more to come!. Why do I love lens flare so much?? . #archesnationalpark #arches #tourist #tourists #lensflare #rock #roadtrip #s8plus,2018-08-26,1.0,8.125,1.0,True,True,True
1539,10386539535195035903,"I''ll be posting a few images of my trip to Portland over the next few days :D. This is my favorite street photography photo from the trip! I really love this photo because it conveys the enjoyment of life to me. You''ve got this lady who has just been playing with her kid on the beach, carrying his Tonka trucks back from what I assume was an awesome play time given his breeches are covered in sand and water. This other guy, simply reading the news paper, but doing so in an amazing location, enjoying the atmosphere. It was a fantastic visit to Canyon Beach.. #fujifilm #fujixt1 #fuji #xf56mmf12 #beach #streetphotography #kid #newspaper #reading #walking #simple #livinglife #ocean #canyonbeach #oregon",2018-09-10,1.0,8.125,1.0,True,True,True
1540,10386539535195035903,My boo looking spooky! I really enjoy the sense of isolation from this shot. I also like the weird artifact that looks like a monster in the back left.. #fujifilm #fujixt1 #fujixseries #xf56mmf12  #cannonbeach #beach #ocean #spooky #isolation,2018-09-10,1.0,8.125,1.0,True,True,True
1541,10386539535195035903,"A few of my pictures from Japan thus far.. #japan #japanese #adayinjapan #travel #travelphotography #fujifilm #fujixt3 #fujifilmxt3 #fujilove #myfujilove #travelling #traveler  @ Kyoto, Japan",2018-10-14,1.0,8.125,1.0,True,True,True
124,10386539535195035903,"Conquered some temples with my boo, did a crazy hike up some 70 flights of stairs! @ Japan",2018-10-18,1.0,8.125,1.0,True,True,True
125,10386539535195035903,"We went to the Aquarium in Osaka! It was phenomenal, so many cool creatures to see! If the Japanese do one thing well, it''s presentation, of everything, this place was well thought out and a pleasure to visit.. #japan #japanese #osaka #osakaaquarium #aquarium #fish #jellyfish #macrophotography #macro #closeupsforeverybody #fujifilm #fujifilmxt3 #xf80mm #xf1655mm #fuji #fujilove  @ 海遊館　OSAKA AQUARIUM KAIYUKAN (JAPAN)",2018-10-18,1.0,8.125,1.0,True,True,True
126,10386539535195035903,"I got to try a 17 year old Japanese whiskey for my birthday!! @karalotta also got me drunk and coerced me into singing karaoke with our bartender. Needless to say, it was an amazing night in a little dive bar with only 6 seats.. #suntory #suntorywhisky #hibiki #17years #whisky #karaoke #osaka #birthday #greatnight",2018-10-18,1.0,8.125,1.0,True,True,True
127,10386539535195035903,"My favorite temple from our time in Japan!. It was just so visually striking against it''s surroundings! I also love little trees on islands... I''m not sure why, but it''s a thing, and this place had them all around it. I''m really sad I couldn''t break out the tripod during golden hour... But alas, traveling.. #kinkakuji #fujifilmxt3 #xf1655mm #temple #gold #golden #gilded #flashy #landscape #japanese #japan #treeisland #tree #reflection",2018-10-18,1.0,8.125,1.0,True,True,True
128,10386539535195035903,"An adventurous morning with @karalotta!. We ate some fantastic fluffy pancakes. They only make them in sets of 20, 3 times a day...  We missed them the first try, got them the second... I was not let down. . I wish I had had a filter to make the long exposure a little less exposed... But alas, it turned out pretty well, if a little creepy 😂. #japan #japanese #fluffypancakes #pancakes #temple #shrinesonshrines #shrines #longexposure #fujifilmxt3 #xf1655mm #fujilove #fujifilm #fuji  @ Kyoto, Japan",2018-10-18,1.0,8.125,1.0,True,True,True
129,10386539535195035903,"Thanks to all for the birthday wishes! I've had a blast this year in Japan wondering around, I hope this finds you all doing the same, enjoying life!",2018-10-18,1.0,8.125,1.0,True,True,True
130,10386539535195035903,"Part 1: because #instagram hates me and forces me to weirdly crop my portrait orientation images, as well as not letting me have a mix bag of crops when trying to post.... Our day today was delightful, hit up another newer temple that was huge, ate some delicious ramen, some crazy pancakes, a cat Cafe, and so much more.. #fujifilmxt3 #xt3 #xf1655mm #japan #japanese #travel #travelling #adayinjapan @ Tokyo, Japan",2018-10-19,1.0,8.125,1.0,True,True,True
131,10386539535195035903,"Part 1: because #instagram hates me and forces me to weirdly crop my portrait orientation images, as well as not letting me have a mix bag of crops when trying to post.... We got to visit Fujifilm Square, which was really nifty. I love their gear 😍. #fujifilmxt3 #xt3 #xf1655mm #japan #japanese #travel #travelling #adayinjapan @ Tokyo, Japan",2018-10-20,1.0,8.125,1.0,True,True,True
1542,10386539535195035903,"My first camera vs my new love 😍 it''s been a long road, thanks Canon for showing me something I love, thanks Fujifilm for making every shot I take a pleasure. I love the experience I have with Fujifilm gear, the buttons, switches, dials, and knobs. I like the act of taking a picture as much if not more than the picture itself. It allows me to decompress and just enjoy everything around me, looking for the perfect shot, fiddling with the knobs to get exactly what I want. My happy place.. #fujifilm #Canon #photography",2018-12-24,1.0,8.125,1.0,True,True,True
1543,10386539535195035903,"From CAD to finished gift for my mother. I made her a lightbox for Christmas, it was fun to go from an idea to a physical object. I wish the LEDs had turned out better, they are not diffuse enough for what I had imagined, but that is a problem for version 2 :) #3dprinting #3dprintingadventure #gift #cad #lightbox #3dprint @ Kansas City, Missouri",2018-12-29,1.0,8.125,1.0,True,True,True
1544,10386539535195035903,"I only took a knee to the groin a few times... Pretty good for a seminar 😅. I always enjoy sharing my knowledge with people, and I love that my second family teaches people from all walks of life how to defend themselves.",2019-01-06,1.0,8.125,1.0,True,True,True
1545,10386539535195035903,My good friend @travis_mozden brought the snow with him from the North while visiting. Made for a great shoot!. #xt3 #fujixt3 #fujilove #fujifilm #fujifilmxseries #fujinon1655mm. #snow #abandoned #naturereclaims #nature #oldandnew #building #old,2019-01-13,1.0,8.125,1.0,True,True,True
1546,10386539535195035903,My good friend @travis_mozden brought the snow with him from the North while visiting. Made for a great shoot!. #xt3 #fujixt3 #fujilove #fujifilm #fujifilmxseries #fujinon1655mm. #snow #tree #nature #pine #snowcovered #snowing,2019-01-13,1.0,8.125,1.0,True,True,True
1547,10386539535195035903,My good friend @travis_mozden brought the snow with him from the North while visiting. Made for a great shoot!. #xt3 #fujixt3 #fujilove #fujifilm #fujifilmxseries #fujinon1655mm #captureone. #snow #snowing #nature #pond #water #duck #ice #winter,2019-01-13,1.0,8.125,1.0,True,True,True
1548,10386539535195035903,I really enjoyed the way the snow piled up on the broken hatch in this one!. #xt3 #fujixt3 #fujilove #fujifilm #fujifilmxseries #fujinon1655mm #captureone. #snow #snowing #winter #door #hatch #broken #brokendown,2019-01-13,1.0,8.125,1.0,True,True,True
1549,10386539535195035903,Zen on the ice mountain.. 📷 @karalotta . #fujixt1 #xf1655mm #oregon #saddlemountain #mountain #snow,2019-03-02,1.0,8.125,1.0,True,True,True
1550,10386539535195035903,"Caught this gorgeously moody view as I hiked up saddle mountain while it was covered in snow. It was precarious at a few places, but this shot was so worth it.. #fujilove #fujifilm #fujixseries #fujixt3 #xt3 #saddlemountain #oregon #hiking #hikingadventures #moodygrams #mountains #clouds #storm #blackandwhite #xf80mm",2019-03-07,1.0,8.125,1.0,True,True,True
1551,10386539535195035903,This place was magical... Even though I basically ice skated back down the trail 😅. #multnomahfalls #oregon #waterfall #waterfalls #ice #snow #fujifilm #fujixt3 #fujilove #fujifilmxseries #xf1655mm #hiking #hikingadventures #exploration,2019-03-07,1.0,8.125,1.0,True,True,True
1552,10386539535195035903,#fujifilm #fujilove #fujixt3 #snow #ice #waterfall #waterfalls #water #treetrunk #pool #oregon #hiking #hikingadventures #multnomahfalls,2019-03-07,1.0,8.125,1.0,True,True,True
1557,10394753931429650899,Funeral arrangements for Derryck Lamar Rucker. Tuesday November 13th 1:00 PM. Serenity Memorial Chapel . 2510 E 72nd st. Kansas City. Mo  64132. Repass will be held. Tomahawk  Recreation Center. For family and out of town guests,2018-11-10,1.6666666666666667,7.5,1.7333333333333334,True,True,True
607,10420261905858753104,Low key 11-year anniversary. We celebrated with donuts 🍩💕,2018-08-11,1.1666666666666667,9.0,1.3333333333333333,False,False,False
608,10420261905858753104,Finally told my boss that it's more than a taco tummy.,2018-11-30,1.1666666666666667,8.5,1.1666666666666667,True,True,True
854,10427331732030212093,Jaiya Elizabeth Vaughn was born today at 10:34! God blessed us with a healthy baby girl!,2018-09-23,1.8333333333333333,7.75,2.0,True,True,True
855,10427331732030212093,Jaiya Elizabeth is 6 weeks old tomorrow!,2018-11-02,1.8333333333333333,7.75,2.0,True,True,True
826,10439117077451641565,Employee appreciation day. Thanks Kunz Leigh & Associates. #BreakfastByBoss,2018-03-02,1.8,8.5,1.8,False,False,False
827,10439117077451641565,Thank you Kunz Leigh & Associates for the pies on Pi day!,2018-03-14,2.0,9.0,1.5,False,False,False
1623,10444991998136247269,First day of school!,2018-08-22,2.25,8.083333333333332,2.3333333333333335,True,True,True
1624,10444991998136247269,The worst thing to happen today wasn't that I forgot my anniversary... MaddiJo broke her tibia,2018-08-23,2.25,8.083333333333332,2.3333333333333335,True,True,True
284,10444991998136247269,Love my job! Volunteering for the Family and Children's Center and hanging out my favorite goats!,2018-08-30,2.25,8.083333333333332,2.3333333333333335,True,True,True
1625,10444991998136247269,Today I'm officially married to a middle-aged man,2018-09-25,2.25,8.083333333333332,2.3333333333333335,True,True,True
1626,10444991998136247269,"Happy world contraception day!. I found the right contraception for me, have you?",2018-09-26,2.25,8.083333333333332,2.3333333333333335,True,True,True
1275,10452652487998149812,"My entire family could really use all the prayers you have please! Everyone is okay, there is just so much happening right now 😞 I love you mom!!",2018-06-27,1.0,9.0,1.0,True,True,True
212,10452652487998149812,I love you Grandma and ''I will see you again someday'' 💜🙏🏻👵🏻🙏🏻💜 . We can''t wait to celebrate Grandma''s life with all our family and friends and we completely understand if you can not attend as it is not close.,2018-06-29,1.0,9.0,1.0,True,True,True
213,10452652487998149812,"Grandma went to be with Papa this morning up in heaven. We are sad and heartbroken that she is gone but thankful she is no longer in any pain. She can now breathe much easier, walk with no help and take care of herself like the independent lady she is. Grandma I love and miss you so much but like you said earlier 'I will see you again someday' 💜🙏🏻👵🏻🙏🏻💜",2018-06-29,1.0,9.0,1.0,True,True,True
214,10452652487998149812,"Hi me again...Grandma could use all the prayers you have please!!! God is in control, we just pray that she is comfortable. I love you Grandma! 💜🙏🏻👵🏻💜",2018-06-29,1.0,9.0,1.0,True,True,True
1276,10452652487998149812,Watching the most American sport on the most American day with my two favorite Angel's who love this country! I love and miss you Papa and Grandma but so thankful you are back together. ❤🇺🇸💙 Can only imagine how beautiful the fireworks are in heaven!,2018-07-05,1.0,9.0,1.0,True,True,True
1277,10452652487998149812,VOTED!!! I dont live in MO anymore but I encourage you to consider Voting NO on Prop A for our Missouri workers!!,2018-08-04,1.0,9.0,1.0,True,True,True
1130,10480108697108326129,Great road trip weekend to cross off the Kentucky Derby from my bucket list! #wardamnderby #derbydownpour2018 @ Kentucky Derby,2018-05-07,2.0,7.55,1.4,True,True,True
1891,10562010133649225847,Stress Reliever - absolutely gorgeous days with granddaughters,2018-07-24,1.6666666666666667,9.0,1.3333333333333333,False,False,False
1892,10562010133649225847,"Annual picnic - all 10,000 close friends and I",2018-08-21,1.8,8.0,1.6,False,False,False
1893,10562010133649225847,I’m leavin’ on a jet plane . . . 🎶🎶,2018-11-16,1.5,8.333333333333334,1.4,True,True,True
1894,10562010133649225847,Whoa - speechless - the coolest place in Playa for sure!!!,2018-11-22,1.5,8.333333333333334,1.4,True,True,True
1710,10582291978420212548,"Dream is 7 night Mexico cruise with wife and kids. We enjoy all fun events together, would love a cruise.",2018-04-01,2.0,9.0,1.6666666666666667,False,False,False
1711,10582291978420212548,Mexico cruise with wife and kids. We want to enjoy the fun together.,2018-04-01,2.0,9.0,1.6666666666666667,False,False,False
970,10603361909097036820,My cousin Vince was a great kid and a joy to everyone in our family. Please help us honor his memory by taking some time to read a little bit more about his story.,2018-05-27,1.8333333333333333,8.0,1.1666666666666667,False,False,False
971,10603361909097036820,Alright friends who else is in Frisco?!?! 🤘🏻🤘🏻🤘🏻,2019-01-04,2.0,6.8125,1.2,True,True,True
140,10614884399639683723,Day 1 in Ireland: Driving is hard but the cliffs are beautiful!,2018-05-28,1.6666666666666667,9.0,2.0,True,True,True
141,10614884399639683723,We are halfway through our honeymoon! We have been all over Ireland and are now in Paris! On to Italy next week!,2018-06-02,1.6666666666666667,9.0,2.0,True,True,True
1927,10614884399639683723,We are selling our house!,2018-07-06,1.6666666666666667,9.0,2.0,True,True,True
268,10614884399639683723,"Lucy Norene Bellinder was born on February 16th at 7:22am. She was 8lbs 5oz and 21 inches long. We love her so much and are very thankful that she is happy and healthy! Thanks for all of the prayers! St. Lucy, pray for us!",2019-02-17,1.6666666666666667,9.0,2.0,True,True,True
840,10628342999142943455,It’s been so fun to be a part of this show! Performances are next week. I’ll also be singing the national anthem at a South Bend Cubs game on July 2nd at 7:30pm...there will be fireworks after the game! Would love to see you there!,2018-05-05,2.1666666666666665,8.0,1.8333333333333333,False,False,False
